Vorausberechneter Bevölkerungsstand: Bundesländer, Stichtag,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Varianten der Bevölkerungsvorausberechnung, Geschlecht,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Altersjahre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerungsvorausberechnungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vorausberechneter Bevölkerungsstand (1000);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag;Stichtag
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;43-Jährige;4;4;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;44-Jährige;4;4;4;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;45-Jährige;4;4;4;4;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;46-Jährige;4;4;4;4;4;4;4;4;4;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;47-Jährige;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;48-Jährige;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;49-Jährige;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;50-Jährige;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;51-Jährige;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;52-Jährige;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;53-Jährige;6;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;54-Jährige;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;55-Jährige;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;56-Jährige;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;57-Jährige;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4;4;5;5;5;5;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;58-Jährige;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;5;4;4;5;5;5;5;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;59-Jährige;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4;4;5;5;5;5;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;60-Jährige;4;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;5;5;5;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;61-Jährige;4;4;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;5;5;5;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;62-Jährige;4;4;4;4;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;5;5;5
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;63-Jährige;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4;5
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;64-Jährige;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;65-Jährige;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;66-Jährige;3;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;67-Jährige;3;3;3;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;68-Jährige;3;3;3;3;3;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;69-Jährige;3;3;3;3;3;3;3;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;70-Jährige;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;71-Jährige;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;72-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;73-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;74-Jährige;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;75-Jährige;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;76-Jährige;3;3;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;77-Jährige;3;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;78-Jährige;3;2;3;2;2;2;2;2;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;79-Jährige;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;80-Jährige;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;81-Jährige;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;82-Jährige;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;83-Jährige;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;84-Jährige;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;85-Jährige;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;86-Jährige;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;87-Jährige;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;88-Jährige;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;89-Jährige;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;90-Jährige;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;91-Jährige;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;92-Jährige;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;93-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;94-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;95-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;96-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;97-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;98-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;99-Jährige;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;100 Jahre und mehr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);männlich;Insgesamt;339;339;340;340;340;340;339;339;338;337;336;334;333;332;331;330;330;329;328;328;327;327;327;326;326;325;325;324;324;323;323;322;322;321;320;320;319;319;318;318;317;317
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;unter 1 Jahr;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;1-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;2-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;3-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;4-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;5-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;6-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;7-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;8-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;9-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;10-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;11-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;12-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;13-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;14-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;15-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;16-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;17-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;18-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;19-Jährige;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;20-Jährige;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;21-Jährige;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;22-Jährige;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;23-Jährige;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;24-Jährige;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;25-Jährige;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;26-Jährige;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;27-Jährige;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;28-Jährige;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;29-Jährige;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;30-Jährige;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;31-Jährige;5;5;5;5;4;5;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;32-Jährige;5;5;5;5;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;33-Jährige;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;34-Jährige;4;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;35-Jährige;4;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
Bremen;BEV-VARIANTE-01;Geburten und LE moderat, WS niedrig (G2L2W1);weiblich;36-Jährige;4;4;4;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
